,Store_Name,Categories,Location,Zip_Code,Price,Rating,Review_Count,geometry,State,County,City,Name,RegionID,price_int,chain,strictly_coffee,coffee_is_cat,breakfast_and_brunch,bakeries,diner,deli,ice_cream_and_froyo,juice_and_smoothie,primary_category,Latitude,Longitude
3579,Starbucks,['Coffee & Tea'],"(41.942856128960003, -87.671024213793004)",60657.0,$$,3.0,34,POINT (-87.671024213793 41.94285612896),IL,Cook,Chicago,Roscoe Village,403292,2,1,1,1,0,0,0,0,0,0,chain,41.94285612896,-87.671024213793
3580,Paciugo Gelato & Caffe - Roscoe Village,"['Gelato', 'Coffee & Tea', 'Ice Cream & Frozen Yogurt']","(41.942959000000002, -87.678856600000003)",60618.0,$$,4.0,65,POINT (-87.6788566 41.942959),IL,Cook,Chicago,Roscoe Village,403292,2,0,0,1,0,0,0,0,1,0,ice_cream_and_froyo,41.942959,-87.6788566
3581,Loba Pastry + Coffee,"['Coffee & Tea', 'Bakeries']","(41.943890000000003, -87.671999999999997)",60657.0,$,4.5,49,POINT (-87.672 41.94389),IL,Cook,Chicago,Roscoe Village,403292,1,0,0,1,0,1,0,0,0,0,bakeries,41.94389,-87.672
3582,HERO Roscoe Roastery,"['Coffee & Tea', 'Cafes', 'Sandwiches']","(41.942909999999998, -87.681389899999999)",60618.0,$,4.0,88,POINT (-87.6813899 41.94291),IL,Cook,Chicago,Roscoe Village,403292,1,0,0,1,0,0,0,0,0,0,other,41.94291,-87.6813899
3583,Starbucks,['Coffee & Tea'],"(41.942929900000003, -87.679450000000003)",60618.0,$,4.0,53,POINT (-87.67945 41.9429299),IL,Cook,Chicago,Roscoe Village,403292,1,1,1,1,0,0,0,0,0,0,chain,41.9429299,-87.67945
3584,Victory's Banner,"['Vegetarian', 'Breakfast & Brunch', 'Burgers']","(41.943469999999998, -87.681049999999999)",60618.0,$$,4.0,461,POINT (-87.68105 41.94347),IL,Cook,Chicago,Roscoe Village,403292,2,0,0,0,1,0,0,0,0,0,breakfast_and_brunch,41.94347,-87.68105
3585,Rudy's Bakery,"['Bakeries', 'Donuts']","(41.943480000000001, -87.680009999999996)",60618.0,$,4.5,59,POINT (-87.68001 41.94348),IL,Cook,Chicago,Roscoe Village,403292,1,0,0,0,0,1,0,0,0,0,bakeries,41.94348,-87.68001
3586,Cafe Blue,"['Cafes', 'Coffee & Tea', 'Internet Cafes']","(41.896354928612702, -87.648214995861096)",60642.0,$,3.5,17,POINT (-87.6482149958611 41.8963549286127),IL,Cook,Chicago,River West,403297,1,0,0,1,0,0,0,0,0,0,other,41.8963549286127,-87.6482149958611
3587,Big Shoulders Coffee,['Coffee Roasteries'],"(41.896125099999999, -87.655063799999994)",60642.0,$$,4.5,247,POINT (-87.65506379999999 41.8961251),IL,Cook,Chicago,River West,403297,2,1,1,1,0,0,0,0,0,0,chain,41.8961251,-87.6550638
3588,The Link@Sheraton Cafe,"['Cafes', 'Coffee & Tea']","(41.889110565185497, -87.619438171386705)",60611.0,$,2.5,3,POINT (-87.6194381713867 41.8891105651855),IL,Cook,Chicago,Streeterville,403299,1,0,1,1,0,0,0,0,0,0,strictly_coffee,41.8891105651855,-87.6194381713867
3589,Espressamente illy,"['Coffee & Tea', 'Italian', 'Cafes']","(41.889741227475902, -87.621426972885601)",60611.0,$$,3.5,44,POINT (-87.6214269728856 41.8897412274759),IL,Cook,Chicago,Streeterville,403299,2,0,0,1,0,0,0,0,0,0,other,41.8897412274759,-87.6214269728856
3590,Argo Tea,['Coffee & Tea'],"(41.890480775520999, -87.623783611114504)",60611.0,$,3.5,179,POINT (-87.6237836111145 41.890480775521),IL,Cook,Chicago,Streeterville,403299,1,1,1,1,0,0,0,0,0,0,chain,41.890480775521,-87.6237836111145
3591,Cupitol Coffee & Eatery,"['Coffee & Tea', 'Breakfast & Brunch', 'Bakeries']","(41.890917199999997, -87.615554900000006)",60611.0,$$,4.0,139,POINT (-87.61555490000001 41.8909172),IL,Cook,Chicago,Streeterville,403299,2,0,0,1,1,1,0,0,0,0,bakeries,41.8909172,-87.6155549
3592,Molly's Cupcakes,"['Cupcakes', 'Bakeries', 'Desserts']","(41.891050860285802, -87.615972161293001)",60611.0,$,4.5,314,POINT (-87.615972161293 41.8910508602858),IL,Cook,Chicago,Streeterville,403299,1,0,0,0,0,1,0,0,0,0,bakeries,41.8910508602858,-87.615972161293
3593,Starbucks,['Coffee & Tea'],"(41.891060094927603, -87.617707685491695)",60611.0,$$,3.0,59,POINT (-87.61770768549169 41.8910600949276),IL,Cook,Chicago,Streeterville,403299,2,1,1,1,0,0,0,0,0,0,chain,41.8910600949276,-87.6177076854917
3594,Kanela Breakfast Club,"['Breakfast & Brunch', 'Coffee & Tea', 'Sandwiches']","(41.8912549, -87.613856600000005)",60611.0,$$,3.5,362,POINT (-87.61385660000001 41.8912549),IL,Cook,Chicago,Streeterville,403299,2,1,0,1,1,0,0,0,0,0,chain,41.8912549,-87.6138566
3595,Brown Sugar Bakery,['Bakeries'],"(41.891613763164898, -87.607898712158203)",60611.0,$,4.0,13,POINT (-87.6078987121582 41.8916137631649),IL,Cook,Chicago,Streeterville,403299,1,0,0,0,0,1,0,0,0,0,bakeries,41.8916137631649,-87.6078987121582
3596,Glass & Cup Coffee And Wine Bar,"['Coffee & Tea', 'Beer, Wine & Spirits']","(41.891619619774303, -87.620497244034098)",60611.0,$$,3.5,3,POINT (-87.6204972440341 41.8916196197743),IL,Cook,Chicago,Streeterville,403299,2,0,0,1,0,0,0,0,0,0,other,41.8916196197743,-87.6204972440341
3597,Starbucks,['Coffee & Tea'],"(41.891685485839801, -87.608345031738295)",60611.0,$$,4.0,3,POINT (-87.6083450317383 41.8916854858398),IL,Cook,Chicago,Streeterville,403299,2,1,1,1,0,0,0,0,0,0,chain,41.8916854858398,-87.6083450317383
3598,Churro Factory,['Bakeries'],"(41.891689900000003, -87.608339999999998)",60611.0,$,3.5,13,POINT (-87.60834 41.8916899),IL,Cook,Chicago,Streeterville,403299,1,0,0,0,0,1,0,0,0,0,bakeries,41.8916899,-87.60834
3599,Starbucks,['Coffee & Tea'],"(41.891689900000003, -87.608339999999998)",60611.0,$,2.0,12,POINT (-87.60834 41.8916899),IL,Cook,Chicago,Streeterville,403299,1,1,1,1,0,0,0,0,0,0,chain,41.8916899,-87.60834
3600,Stan's Donuts & Coffee,"['Donuts', 'Coffee & Tea']","(41.891983000000003, -87.623542)",60611.0,$,4.0,122,POINT (-87.623542 41.891983),IL,Cook,Chicago,Streeterville,403299,1,1,0,1,0,0,0,0,0,0,chain,41.891983,-87.623542
3601,Labriola,"['Italian', 'Cafes', 'American (New)']","(41.891983032226598, -87.623542785644503)",60611.0,$$,3.5,382,POINT (-87.6235427856445 41.8919830322266),IL,Cook,Chicago,Streeterville,403299,2,0,0,1,0,0,0,0,0,0,other,41.8919830322266,-87.6235427856445
3602,Dollop Coffee & Tea,['Coffee & Tea'],"(41.892450868426501, -87.618670196926701)",60611.0,$,4.0,383,POINT (-87.6186701969267 41.8924508684265),IL,Cook,Chicago,Streeterville,403299,1,0,1,1,0,0,0,0,0,0,strictly_coffee,41.8924508684265,-87.6186701969267
3603,Yolk - Streeterville,"['Breakfast & Brunch', 'American (Traditional)', 'Comfort Food']","(41.892489099999999, -87.618153000000007)",60611.0,$$,4.0,1680,POINT (-87.61815300000001 41.8924891),IL,Cook,Chicago,Streeterville,403299,2,0,0,0,1,0,0,0,0,0,breakfast_and_brunch,41.8924891,-87.618153
3604,Kafenio Lavazza,"['Coffee & Tea', 'Bakeries', 'Gelato']","(41.8926901619445, -87.623067623943996)",60611.0,$,3.5,155,POINT (-87.623067623944 41.8926901619445),IL,Cook,Chicago,Streeterville,403299,1,0,0,1,0,1,0,0,0,0,bakeries,41.8926901619445,-87.623067623944
3605,7-Eleven,"['Convenience Stores', 'Coffee & Tea']","(41.893327999999997, -87.617902000000001)",60611.0,$,4.0,33,POINT (-87.617902 41.893328),IL,Cook,Chicago,Streeterville,403299,1,1,0,1,0,0,0,0,0,0,chain,41.893328,-87.617902
3606,Stan's Donuts & Coffee,"['Donuts', 'Coffee & Tea']","(41.893903150112003, -87.620526507934599)",60611.0,$,4.0,289,POINT (-87.6205265079346 41.893903150112),IL,Cook,Chicago,Streeterville,403299,1,1,0,1,0,0,0,0,0,0,chain,41.893903150112,-87.6205265079346
3607,Do-Rite Donuts & Chicken,"['Donuts', 'Coffee & Tea', 'Breakfast & Brunch']","(41.894027999999999, -87.621329799999998)",60611.0,$,4.5,856,POINT (-87.6213298 41.894028),IL,Cook,Chicago,Streeterville,403299,1,0,0,1,1,0,0,0,0,0,breakfast_and_brunch,41.894028,-87.6213298
3608,Starbucks,['Coffee & Tea'],"(41.894031499999997, -87.622337299999998)",60611.0,$$,3.5,19,POINT (-87.6223373 41.8940315),IL,Cook,Chicago,Streeterville,403299,2,1,1,1,0,0,0,0,0,0,chain,41.8940315,-87.6223373
3609,Beatrix Streeterville,"['American (New)', 'Diners', 'Coffee & Tea']","(41.894424200000003, -87.622563999999997)",60611.0,$$,4.5,556,POINT (-87.622564 41.8944242),IL,Cook,Chicago,Streeterville,403299,2,0,0,1,0,0,1,0,0,0,diner,41.8944242,-87.622564
3610,Cafe Descartes,['Coffee & Tea'],"(41.8947, -87.616630000000001)",60611.0,$,2.5,21,POINT (-87.61663 41.8947),IL,Cook,Chicago,Streeterville,403299,1,0,1,1,0,0,0,0,0,0,strictly_coffee,41.8947,-87.61663
3611,Starbucks,['Coffee & Tea'],"(41.894824972463802, -87.620706736148705)",60611.0,$,3.0,47,POINT (-87.6207067361487 41.8948249724638),IL,Cook,Chicago,Streeterville,403299,1,1,1,1,0,0,0,0,0,0,chain,41.8948249724638,-87.6207067361487
3612,The Cafe,"['Sandwiches', 'Cafes']","(41.896446228027301, -87.622375488281193)",60686.0,$,4.0,2,POINT (-87.62237548828119 41.8964462280273),IL,Cook,Chicago,Streeterville,403299,1,0,0,1,0,0,0,0,0,0,other,41.8964462280273,-87.6223754882812
3613,Argo Tea,['Coffee & Tea'],"(41.8965485298895, -87.620860662640695)",60611.0,$$,3.5,44,POINT (-87.62086066264069 41.8965485298895),IL,Cook,Chicago,Streeterville,403299,2,1,1,1,0,0,0,0,0,0,chain,41.8965485298895,-87.6208606626407
3614,Starbucks,['Coffee & Tea'],"(41.896844899999998, -87.626580300000001)",60611.0,$$,3.0,75,POINT (-87.6265803 41.8968449),IL,Cook,Chicago,Streeterville,403299,2,1,1,1,0,0,0,0,0,0,chain,41.8968449,-87.6265803
3615,Farmers Market at the Museum of Contemporary Art,['Farmers Market'],"(41.897210000000001, -87.621229999999997)",60611.0,$$,4.0,24,POINT (-87.62123 41.89721),IL,Cook,Chicago,Streeterville,403299,2,0,0,0,0,0,0,0,0,0,other,41.89721,-87.62123
3616,Argo Tea,['Coffee & Tea'],"(41.897469667400003, -87.625737426555006)",60611.0,$,4.0,241,POINT (-87.62573742655501 41.8974696674),IL,Cook,Chicago,Streeterville,403299,1,1,1,1,0,0,0,0,0,0,chain,41.8974696674,-87.625737426555
3617,Wildberry Pancakes and Cafe,['Breakfast & Brunch'],"(41.897657176204604, -87.622051185370793)",60611.0,$$,4.5,158,POINT (-87.62205118537079 41.8976571762046),IL,Cook,Chicago,Streeterville,403299,2,0,0,0,1,0,0,0,0,0,breakfast_and_brunch,41.8976571762046,-87.6220511853708
3618,Starbucks,['Coffee & Tea'],"(41.897755893009602, -87.624418882182496)",60611.0,$$,3.5,4,POINT (-87.6244188821825 41.8977558930096),IL,Cook,Chicago,Streeterville,403299,2,1,1,1,0,0,0,0,0,0,chain,41.8977558930096,-87.6244188821825
3619,DAVIDsTEA,['Coffee & Tea'],"(41.8979675, -87.623559400000005)",60611.0,$,4.0,11,POINT (-87.6235594 41.8979675),IL,Cook,Chicago,Streeterville,403299,1,0,1,1,0,0,0,0,0,0,strictly_coffee,41.8979675,-87.6235594
3620,Fusion Poke,"['Poke', 'Coffee & Tea', 'Shaved Ice']","(41.898005599999998, -87.623235500000007)",60611.0,$,4.5,18,POINT (-87.62323550000001 41.8980056),IL,Cook,Chicago,Streeterville,403299,1,0,0,1,0,0,0,0,0,0,other,41.8980056,-87.6232355
3621,Cafecito,"['Coffee & Tea', 'Sandwiches', 'Salad']","(41.898040000000002, -87.621269999999996)",60611.0,$,4.5,334,POINT (-87.62127 41.89804),IL,Cook,Chicago,Streeterville,403299,1,0,0,1,0,0,0,0,0,0,other,41.89804,-87.62127
3622,Sacred Grounds,['Coffee & Tea'],"(41.898068863660399, -87.623521232605)",60686.0,$$,3.5,47,POINT (-87.623521232605 41.8980688636604),IL,Cook,Chicago,Streeterville,403299,2,0,1,1,0,0,0,0,0,0,strictly_coffee,41.8980688636604,-87.623521232605
3623,Starbucks,['Coffee & Tea'],"(41.898341658890999, -87.625437087324002)",60611.0,$$,3.0,37,POINT (-87.625437087324 41.898341658891),IL,Cook,Chicago,Streeterville,403299,2,1,1,1,0,0,0,0,0,0,chain,41.898341658891,-87.625437087324
3624,Argo Tea,['Coffee & Tea'],"(41.898612800000002, -87.626912399999995)",60611.0,$,4.0,63,POINT (-87.62691239999999 41.8986128),IL,Cook,Chicago,Streeterville,403299,1,1,1,1,0,0,0,0,0,0,chain,41.8986128,-87.6269124
3625,Starbucks,['Coffee & Tea'],"(41.898642199999998, -87.622757800000002)",60611.0,$,2.5,16,POINT (-87.6227578 41.8986422),IL,Cook,Chicago,Streeterville,403299,1,1,1,1,0,0,0,0,0,0,chain,41.8986422,-87.6227578
3626,Dollop Coffee Bar,['Coffee & Tea'],"(41.898719999999997, -87.620580000000004)",60611.0,$$,4.0,60,POINT (-87.62058 41.89872),IL,Cook,Chicago,Streeterville,403299,2,0,1,1,0,0,0,0,0,0,strictly_coffee,41.89872,-87.62058
3627,Allium,"['Breakfast & Brunch', 'American (New)']","(41.899480373804799, -87.625531218945994)",60611.0,$$$,4.0,228,POINT (-87.62553121894599 41.8994803738048),IL,Cook,Chicago,Streeterville,403299,3,0,0,0,1,0,0,0,0,0,breakfast_and_brunch,41.8994803738048,-87.625531218946
3628,King Cafe Gourmet & Go,"['Sandwiches', 'Coffee & Tea']","(41.8996, -87.624660000000006)",60611.0,$,3.5,64,POINT (-87.62466000000001 41.8996),IL,Cook,Chicago,Streeterville,403299,1,0,0,1,0,0,0,0,0,0,other,41.8996,-87.62466
3629,Wellness Grub,"['Live/Raw Food', 'Juice Bars & Smoothies', 'Coffee & Tea']","(41.899619999999999, -87.625129999999999)",60611.0,$$,4.5,16,POINT (-87.62513 41.89962),IL,Cook,Chicago,Streeterville,403299,2,0,0,1,0,0,0,0,0,1,juice_and_smoothie,41.89962,-87.62513
3630,Hendrickx Belgian Bread Crafter,"['Bakeries', 'Coffee & Tea']","(41.900230000000001, -87.625169999999997)",60611.0,$$,4.5,442,POINT (-87.62517 41.90023),IL,Cook,Chicago,Streeterville,403299,2,0,0,1,0,1,0,0,0,0,bakeries,41.90023,-87.62517
3631,Lavazza Espression,['Coffee & Tea'],"(41.900413513183601, -87.623405456542997)",60611.0,$$,3.0,50,POINT (-87.623405456543 41.9004135131836),IL,Cook,Chicago,Streeterville,403299,2,0,1,1,0,0,0,0,0,0,strictly_coffee,41.9004135131836,-87.623405456543
3632,Cafe Spiaggia,"['Italian', 'Wine Bars', 'Cafes']","(41.900704224779197, -87.624384276474004)",60611.0,$$$,4.0,344,POINT (-87.624384276474 41.9007042247792),IL,Cook,Chicago,Streeterville,403299,3,0,0,1,0,0,0,0,0,0,other,41.9007042247792,-87.624384276474
3633,Tempo Cafe,"['Coffee & Tea', 'Breakfast & Brunch']","(41.898485654681998, -87.627969592056004)",60611.0,$$,3.5,634,POINT (-87.627969592056 41.898485654682),IL,Cook,Chicago,Streeterville,403299,2,0,0,1,1,0,0,0,0,0,breakfast_and_brunch,41.898485654682,-87.627969592056
3634,Starbucks,['Coffee & Tea'],"(41.899005006058999, -87.628078160095001)",60611.0,$$,3.5,34,POINT (-87.628078160095 41.899005006059),IL,Cook,Chicago,Streeterville,403299,2,1,1,1,0,0,0,0,0,0,chain,41.899005006059,-87.628078160095
3635,20 East,"['American (New)', 'Bars', 'Breakfast & Brunch']","(41.8994, -87.627499999999998)",60611.0,$$,4.0,24,POINT (-87.6275 41.8994),IL,Cook,Chicago,Streeterville,403299,2,0,0,0,1,0,0,0,0,0,breakfast_and_brunch,41.8994,-87.6275
3636,Le Pain Quotidien,"['Bakeries', 'Coffee & Tea', 'Breakfast & Brunch']","(41.899450178014902, -87.627932799999996)",60611.0,$$,3.0,142,POINT (-87.6279328 41.8994501780149),IL,Cook,Chicago,Streeterville,403299,2,1,0,1,1,1,0,0,0,0,chain,41.8994501780149,-87.6279328
3637,Petit Margeaux,"['Coffee & Tea', 'French', 'Bakeries']","(41.899709999999999, -87.627740000000003)",60611.0,$$,4.5,18,POINT (-87.62774 41.89971),IL,Cook,Chicago,Streeterville,403299,2,0,0,1,0,1,0,0,0,0,bakeries,41.89971,-87.62774
3638,Cassava Cafe,"['Coffee & Tea', 'Bubble Tea']","(41.9044574929354, -87.632733955979305)",60610.0,$,4.0,147,POINT (-87.6327339559793 41.9044574929354),IL,Cook,Chicago,Old Town,403301,1,0,0,1,0,0,0,0,0,0,other,41.9044574929354,-87.6327339559793
3639,Starbucks,['Coffee & Tea'],"(41.904712021350903, -87.634557858109503)",60610.0,$$,3.0,15,POINT (-87.6345578581095 41.9047120213509),IL,Cook,Chicago,Old Town,403301,2,1,1,1,0,0,0,0,0,0,chain,41.9047120213509,-87.6345578581095
3640,Intelligentsia Coffee,['Coffee & Tea'],"(41.904988472900001, -87.634302115599993)",60610.0,$,4.0,111,POINT (-87.63430211559999 41.9049884729),IL,Cook,Chicago,Old Town,403301,1,1,1,1,0,0,0,0,0,0,chain,41.9049884729,-87.6343021156
3641,Jeni's Splendid Ice Creams,['Ice Cream & Frozen Yogurt'],"(41.908180000000002, -87.634159999999994)",60610.0,$$,4.5,78,POINT (-87.63415999999999 41.90818),IL,Cook,Chicago,Old Town,403301,2,0,0,0,0,0,0,0,1,0,ice_cream_and_froyo,41.90818,-87.63416
3642,Eva's Cafe,"['Coffee & Tea', 'Cafes']","(41.9089825, -87.638413400000005)",60610.0,$,4.5,210,POINT (-87.6384134 41.9089825),IL,Cook,Chicago,Old Town,403301,1,0,1,1,0,0,0,0,0,0,strictly_coffee,41.9089825,-87.6384134
3643,The Spice House,['Herbs & Spices'],"(41.909570000000002, -87.634979999999999)",60610.0,$$,5.0,361,POINT (-87.63498 41.90957),IL,Cook,Chicago,Old Town,403301,2,0,0,0,0,0,0,0,0,0,other,41.90957,-87.63498
3644,La Fournette,"['Breakfast & Brunch', 'Patisserie/Cake Shop']","(41.9104983, -87.6345168)",60610.0,$$,4.5,394,POINT (-87.6345168 41.9104983),IL,Cook,Chicago,Old Town,403301,2,0,0,0,1,0,0,0,0,0,breakfast_and_brunch,41.9104983,-87.6345168
3645,Old Town Oil,['Specialty Food'],"(41.9105224609375, -87.634315490722699)",60610.0,$$,4.5,85,POINT (-87.6343154907227 41.9105224609375),IL,Cook,Chicago,Old Town,403301,2,0,0,0,0,0,0,0,0,0,other,41.9105224609375,-87.6343154907227
3646,Starbucks,['Coffee & Tea'],"(41.910614013671903, -87.632080078125)",60610.0,$$,3.0,20,POINT (-87.632080078125 41.9106140136719),IL,Cook,Chicago,Old Town,403301,2,1,1,1,0,0,0,0,0,0,chain,41.9106140136719,-87.632080078125
3647,Kanela Breakfast Club,"['Breakfast & Brunch', 'Coffee & Tea', 'Sandwiches']","(41.9106713827654, -87.634848949242894)",60610.0,$$,3.5,379,POINT (-87.63484894924289 41.9106713827654),IL,Cook,Chicago,Old Town,403301,2,1,0,1,1,0,0,0,0,0,chain,41.9106713827654,-87.6348489492429
3648,Le Pain Quotidien,"['Bakeries', 'Breakfast & Brunch', 'Coffee & Tea']","(41.910973451378901, -87.634990000000002)",60610.0,$$,3.0,87,POINT (-87.63499 41.9109734513789),IL,Cook,Chicago,Old Town,403301,2,1,0,1,1,1,0,0,0,0,chain,41.9109734513789,-87.63499
3649,La Colombe Coffee,['Coffee & Tea'],"(41.918244572470698, -87.650801441759697)",60614.0,$$,4.0,49,POINT (-87.6508014417597 41.9182445724707),IL,Cook,Chicago,Sheffield Neighbors,403306,2,1,1,1,0,0,0,0,0,0,chain,41.9182445724707,-87.6508014417597
3650,Foxtrot Market - Lincoln Park,"['Beer, Wine & Spirits', 'Ice Cream & Frozen Yogurt', 'Desserts']","(41.918349900000003, -87.651160000000004)",60614.0,$$$,4.5,9,POINT (-87.65116 41.9183499),IL,Cook,Chicago,Sheffield Neighbors,403306,3,0,0,0,0,0,0,0,1,0,ice_cream_and_froyo,41.9183499,-87.65116
3651,7-Eleven,"['Convenience Stores', 'Coffee & Tea']","(41.918432228429197, -87.648898880047497)",60614.0,$,3.0,6,POINT (-87.6488988800475 41.9184322284292),IL,Cook,Chicago,Sheffield Neighbors,403306,1,1,0,1,0,0,0,0,0,0,chain,41.9184322284292,-87.6488988800475
3652,Blue Door Farm Stand,"['Bars', 'Cafes', 'Breakfast & Brunch']","(41.9185554983396, -87.648811124884006)",60614.0,$$,4.0,297,POINT (-87.64881112488401 41.9185554983396),IL,Cook,Chicago,Sheffield Neighbors,403306,2,0,0,1,1,0,0,0,0,0,breakfast_and_brunch,41.9185554983396,-87.648811124884
3653,Starbucks,['Coffee & Tea'],"(41.921962738037102, -87.649032592773395)",60614.0,$$,4.0,17,POINT (-87.64903259277339 41.9219627380371),IL,Cook,Chicago,Sheffield Neighbors,403306,2,1,1,1,0,0,0,0,0,0,chain,41.9219627380371,-87.6490325927734
3654,Le Pain Quotidien,"['Bakeries', 'Breakfast & Brunch', 'Coffee & Tea']","(41.918249658896698, -87.6536598801613)",60614.0,$$,3.0,169,POINT (-87.6536598801613 41.9182496588967),IL,Cook,Chicago,Sheffield Neighbors,403306,2,1,0,1,1,1,0,0,0,0,chain,41.9182496588967,-87.6536598801613
3655,Barnes and Noble Cafe,['Internet Cafes'],"(41.921098000000001, -87.663882000000001)",60614.0,$$,4.0,10,POINT (-87.663882 41.921098),IL,Cook,Chicago,Sheffield Neighbors,403306,2,0,0,0,0,0,0,0,0,0,other,41.921098,-87.663882
3656,Boo Bae Tea,"['Coffee & Tea', 'Bubble Tea', 'Juice Bars & Smoothies']","(41.921469999999999, -87.654049999999998)",60614.0,$,3.5,22,POINT (-87.65405 41.92147),IL,Cook,Chicago,Sheffield Neighbors,403306,1,0,0,1,0,0,0,0,0,1,juice_and_smoothie,41.92147,-87.65405
3657,CornerStone Café,"['Coffee & Tea', 'Sandwiches', 'Creperies']","(41.921759999999999, -87.664900000000003)",60614.0,$$,4.0,76,POINT (-87.6649 41.92176),IL,Cook,Chicago,Sheffield Neighbors,403306,2,0,0,1,0,0,0,0,0,0,other,41.92176,-87.6649
3658,Sweet Mandy B's,"['Bakeries', 'Desserts', 'Cupcakes']","(41.921860000000002, -87.658839999999998)",60614.0,$$,4.5,1444,POINT (-87.65884 41.92186),IL,Cook,Chicago,Sheffield Neighbors,403306,2,0,0,0,0,1,0,0,0,0,bakeries,41.92186,-87.65884
3659,Floriole Cafe & Bakery,"['Bakeries', 'Cafes', 'Coffee & Tea']","(41.921956000000002, -87.659199000000001)",60614.0,$$,4.0,427,POINT (-87.659199 41.921956),IL,Cook,Chicago,Sheffield Neighbors,403306,2,0,0,1,0,1,0,0,0,0,bakeries,41.921956,-87.659199
3660,"Kibbitznest Books, Brews & Blarney","['Bookstores', 'Ice Cream & Frozen Yogurt', 'Cocktail Bars']","(41.921997525649303, -87.665094396295203)",60614.0,$,5.0,74,POINT (-87.6650943962952 41.9219975256493),IL,Cook,Chicago,Sheffield Neighbors,403306,1,0,0,0,0,0,0,0,1,0,ice_cream_and_froyo,41.9219975256493,-87.6650943962952
3661,Dunkin' Donuts,"['Coffee & Tea', 'Donuts']","(41.9250951, -87.661604999999994)",60614.0,$,3.0,4,POINT (-87.66160499999999 41.9250951),IL,Cook,Chicago,Sheffield Neighbors,403306,1,1,0,1,0,0,0,0,0,0,chain,41.9250951,-87.661605
3662,Starbucks,['Coffee & Tea'],"(41.925173304437998, -87.660187978509001)",60614.0,$$,3.0,23,POINT (-87.660187978509 41.925173304438),IL,Cook,Chicago,Sheffield Neighbors,403306,2,1,1,1,0,0,0,0,0,0,chain,41.925173304438,-87.660187978509
3663,Allegro Coffee,['Coffee & Tea'],"(41.925250200000001, -87.653257800000006)",60614.0,$$,4.0,1,POINT (-87.65325780000001 41.9252502),IL,Cook,Chicago,Sheffield Neighbors,403306,2,0,1,1,0,0,0,0,0,0,strictly_coffee,41.9252502,-87.6532578
3664,Dunkin' Donuts,"['Coffee & Tea', 'Donuts']","(41.925354795688698, -87.652943802259799)",60614.0,$,3.0,17,POINT (-87.6529438022598 41.9253547956887),IL,Cook,Chicago,Sheffield Neighbors,403306,1,1,0,1,0,0,0,0,0,0,chain,41.9253547956887,-87.6529438022598
3665,Dunkin' Donuts,"['Coffee & Tea', 'Donuts']","(41.917338901769902, -87.658752726031693)",60614.0,$,4.0,28,POINT (-87.65875272603169 41.9173389017699),IL,Cook,Chicago,Sheffield Neighbors,403306,1,1,0,1,0,0,0,0,0,0,chain,41.9173389017699,-87.6587527260317
3666,Firecakes Donuts,"['Donuts', 'Coffee & Tea', 'Breakfast & Brunch']","(41.927059999999997, -87.640950000000004)",60614.0,$,4.0,213,POINT (-87.64095 41.92706),IL,Cook,Chicago,Park West,403308,1,0,0,1,1,0,0,0,0,0,breakfast_and_brunch,41.92706,-87.64095
